id,model_name,eval_method,exact_match,similarity,bleu3,rouge_l,difficulty,project_size,tokens_total,tokens_in,tokens_out,total_cost,processing_time_s
798461765231,groq:qwen/qwen3-32b,bypass7,0.0,0.9945786101527846,0.9936664067725468,0.9961089494163424,easy,medium,3667,2179,1488,0.00151,7.28
798461765231,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8570724494825037,0.917609741718107,0.8843813387423934,easy,medium,1269,877,392,0.0,9.957
798461765231,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9945786101527846,0.9936664067725468,0.9961089494163424,easy,medium,3592,3104,488,0.0,12.188
798461765231,openai/gpt-5-nano,agent,0.0,0.9935929029078364,0.9936664067725468,0.9961089494163424,easy,medium,1299,873,426,0.000214,22.258
798461765231,openai/gpt-5-nano,bypass7,0.0,0.9945786101527846,0.9936664067725468,0.9961089494163424,easy,medium,4058,3382,676,0.00044,29.543
800292309099,groq:qwen/qwen3-32b,agent,0.0,0.8413891682141346,0.8632160854908998,0.8827458352110453,hard,large,42442,21772,20670,0.018509,938.932
800292309099,groq:qwen/qwen3-32b,bypass7,0.0,0.9664529069389943,0.9752859074955094,0.9831879043560185,hard,large,99290,90003,9287,0.03158,695.06
800292309099,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.22417436874940283,0.0724575022740601,0.3751708314460347,hard,large,59680,51490,8190,0.0,781.388
800292309099,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9664529069389943,0.9752859074955094,0.9831879043560185,hard,large,167089,160920,6169,0.0,828.372
800292309099,openai/gpt-5-nano,agent,0.0,0.8761421092502657,0.8834701405749908,0.927495331970677,hard,large,92056,51474,40582,0.018806,1770.888
800292309099,openai/gpt-5-nano,bypass7,0.0,0.9618185360797991,0.9723354087214906,0.9788588961051585,hard,large,217927,202856,15071,0.01617,1394.812
800571155403,groq:qwen/qwen3-32b,agent,0.0,0.4118648624428712,0.4822147368596647,0.5234182415776499,easy,huge,2396,940,1456,0.001132,9.67
800571155403,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,huge,5331,3521,1810,0.002089,11.0
800571155403,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7600540723217303,0.8336578623639419,0.8425987943737442,easy,huge,3676,2287,1389,0.0,38.527
800571155403,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8059906029757243,0.8614770210011333,0.8639760837070254,easy,huge,6560,5992,568,0.0,25.755
800571155403,openai/gpt-5-nano,agent,1.0,0.9998033818324812,1.0,1.0,easy,huge,3483,2283,1200,0.000594,48.711
800571155403,openai/gpt-5-nano,bypass7,0.0,0.8059906029757243,0.8614770210011333,0.8639760837070254,easy,huge,7472,6493,979,0.000716,58.315
801227441719,groq:qwen/qwen3-32b,agent,0.0,0.2778328646372269,0.29866945016270047,0.3338472153595145,hard,large,23130,11138,11992,0.010305,377.784
801227441719,groq:qwen/qwen3-32b,bypass7,0.0,0.7219045167961995,0.7814335617343042,0.803862687862262,hard,large,237663,213858,23805,0.07606299999999999,371.11199999999997
801227441719,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5974567177750075,0.6202983591185546,0.7185437697254926,hard,large,38596,30637,7959,0.0,1078.26
801227441719,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7219045167961995,0.7814335617343043,0.803862687862262,hard,large,205425,198323,7102,0.0,988.0740000000001
801227441719,openai/gpt-5-nano,agent,0.0,0.7184435548774947,0.7376256398445634,0.768866407133701,hard,large,39484,30617,8867,0.005078,1459.164
801227441719,openai/gpt-5-nano,bypass7,0.0,0.7219045167961995,0.7814335617343042,0.803862687862262,hard,large,746701,670877,75824,0.063873,1585.6260000000002
80135965120,groq:qwen/qwen3-32b,agent,0.0,0.6083704363312556,0.6176713802407227,0.694526191877575,medium,large,6321,4424,1897,0.002402,16.492
80135965120,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,medium,large,13757,11337,2420,0.004716,25.992
80135965120,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8401443479957086,0.8648658128191157,0.8995173321632295,medium,large,11286,9294,1992,0.0,46.545
80135965120,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,medium,large,23244,21349,1895,0.0,44.233
80135965120,openai/gpt-5-nano,agent,0.0,0.4674729347508046,0.800735384183759,0.6426618049225159,medium,large,11090,9292,1798,0.001184,57.147
80135965120,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,medium,large,29614,24687,4927,0.003205,81.465
802557447574,groq:qwen/qwen3-32b,agent,0.0,0.5596416078727063,0.5752953531713739,0.6222980383951118,hard,large,35565,19362,16203,0.015175,670.895
802557447574,groq:qwen/qwen3-32b,bypass7,0.0,0.8980948589238784,0.8849539978909622,0.9427625917958737,hard,large,117505,108727,8778,0.03671,392.875
802557447574,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6026846138706693,0.5716963319187631,0.6671144953476562,hard,large,48065,41361,6704,0.0,784.545
802557447574,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8980948589238784,0.884953997890962,0.9427625917958737,hard,large,224521,212967,11554,0.0,1344.34
802557447574,openai/gpt-5-nano,agent,0.0,0.7488549468836261,0.6721190600430058,0.812194905386094,hard,large,53560,41354,12206,0.006949,989.0699999999999
802557447574,openai/gpt-5-nano,bypass7,0.0,0.8980948589238784,0.8849539978909622,0.9427625917958737,hard,large,223577,213913,9664,0.014561,1255.3799999999999
802604061177,groq:qwen/qwen3-32b,agent,0.0,0.4481334329884741,0.4913278925673707,0.5658232489915658,medium,medium,6407,3303,3104,0.002789,18.99
802604061177,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,medium,medium,10810,8474,2336,0.003836,13.8
802604061177,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4736352881527801,0.5619807965890392,0.7057971014492753,medium,medium,10048,8000,2048,0.0,48.619
802604061177,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,medium,medium,20964,18909,2055,0.0,49.458
802604061177,openai/gpt-5-nano,agent,0.0,0.5942200439411864,0.7288401485654882,0.7110789283128167,medium,medium,10060,7996,2064,0.001225,56.59
802604061177,openai/gpt-5-nano,bypass7,0.0,0.8065742775054927,0.8225636389563313,0.9038000684697022,medium,medium,22597,19844,2753,0.002093,96.531
802775811536,groq:qwen/qwen3-32b,agent,0.0,0.5419787150177375,0.5509845582911049,0.5830039525691699,easy,large,1099,480,619,0.000504,4.318
802775811536,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,large,3573,2244,1329,0.001435,6.564
802775811536,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.91160809371672,0.9113465168035596,0.9223140495867768,easy,large,1497,957,540,0.0,13.243
802775811536,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7747093023255813,0.7380819503541219,0.866412213740458,easy,large,3470,3121,349,0.0,9.002
802775811536,openai/gpt-5-nano,agent,1.0,0.9996366279069768,1.0,1.0,easy,large,1471,953,518,0.000255,22.828
802775811536,openai/gpt-5-nano,bypass7,0.0,0.7747093023255813,0.7380819503541219,0.866412213740458,easy,large,4494,3686,808,0.000508,30.71
802843381626,groq:qwen/qwen3-32b,agent,0.0,0.719658005477256,0.7197058384919852,0.7775404333231615,medium,large,3617,1971,1646,0.001543,9.965
802843381626,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,medium,large,9533,7143,2390,0.003482,11.311
802843381626,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8318272185071389,0.8369012021318905,0.9048608226007476,medium,large,6721,4673,2048,0.0,47.354
802843381626,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,medium,large,13230,11721,1509,0.0,35.324
802843381626,openai/gpt-5-nano,agent,0.0,0.9626094570928196,0.9676941344508064,0.9832189168573608,medium,large,7107,4669,2438,0.001209,55.171
802843381626,openai/gpt-5-nano,bypass7,0.0,0.9981926622085668,0.9955111747541038,0.9992254066615028,medium,large,20564,16272,4292,0.00253,86.299
803581039998,groq:qwen/qwen3-32b,agent,0.0,0.9680040271834884,0.9641950015896044,0.9775127345011804,medium,large,19586,9829,9757,0.008607,139.892
803581039998,groq:qwen/qwen3-32b,bypass7,0.0,0.9974580999814008,0.9971306686289566,0.9980989396307718,medium,large,23248,21599,1649,0.007237,67.117
803581039998,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0957139019198578,7.35464495249052e-05,0.1776239907727797,medium,large,23339,21290,2049,0.0,51.768
803581039998,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9974580999814008,0.9971306686289566,0.9980989396307718,medium,large,44616,44023,593,0.0,67.362
803581039998,openai/gpt-5-nano,agent,0.0,0.998512058525698,0.9983749253535096,0.9984376979267828,medium,large,41474,21288,20186,0.009139,193.655
803581039998,openai/gpt-5-nano,bypass7,0.0,0.9974580999814008,0.9971306686289566,0.9980989396307718,medium,large,46932,45379,1553,0.00289,142.982
804237079085,groq:qwen/qwen3-32b,agent,0.0,0.843230019611411,0.926305082055989,0.9083531798535768,easy,large,11861,6650,5211,0.005003,50.79
804237079085,groq:qwen/qwen3-32b,bypass7,0.0,0.9818062299879132,0.9808694159894188,0.9917109062121636,easy,large,21025,17375,3650,0.007192,29.207
804237079085,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1771454017260756,0.014429482443487,0.2998269624036495,easy,large,17198,15155,2043,0.0,49.541
804237079085,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9818062299879132,0.9808694159894188,0.9917109062121636,easy,large,33604,32216,1388,0.0,43.877
804237079085,openai/gpt-5-nano,agent,0.0,0.773574503276151,0.7499566934575249,0.864254340096214,easy,large,24132,15152,8980,0.00435,80.104
804237079085,openai/gpt-5-nano,bypass7,0.0,0.9818062299879132,0.9808694159894188,0.9917109062121636,easy,large,41230,37194,4036,0.003474,66.948
804718277370,groq:qwen/qwen3-32b,agent,0.0,0.1859949545141809,0.2317079872429084,0.295608108108108,easy,medium,2735,1005,1730,0.001312,9.229
804718277370,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,7556,4764,2792,0.003029,12.331
804718277370,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3832843617368593,0.4368489399335978,0.5634266886326195,easy,medium,3516,2037,1479,0.0,33.59
804718277370,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.4000673514059606,0.4488723086488906,0.580590717299578,easy,medium,7520,6220,1300,0.0,29.804
804718277370,openai/gpt-5-nano,agent,0.0,0.4267968056787933,0.4665269951801542,0.6102877070619006,easy,medium,3419,2042,1377,0.000653,41.885
804718277370,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,easy,medium,6930,5972,958,0.000682,38.672
804769946527,groq:qwen/qwen3-32b,agent,0.0,0.8415094339622642,0.8420454011380972,0.8732358224275084,easy,medium,6567,3336,3231,0.002874,24.569
804769946527,groq:qwen/qwen3-32b,bypass7,0.0,0.9983340640070144,0.9978100066957062,0.99898829310594,easy,medium,9746,8229,1517,0.003281,15.77
804769946527,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2820692678649715,0.1232599850906891,0.4620433165609277,easy,medium,10304,8255,2049,0.0,48.455
804769946527,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9983340640070144,0.9978100066957062,0.99898829310594,easy,medium,19156,18270,886,0.0,27.717
804769946527,openai/gpt-5-nano,agent,0.0,0.9903714294050712,0.9949495955449578,0.9950952106174265,easy,medium,14725,8251,6474,0.003002,62.437
804769946527,openai/gpt-5-nano,bypass7,0.0,0.9323396171269912,0.9561932228260268,0.9599766286882851,easy,medium,22348,19995,2353,0.001941,42.805
805408191704,groq:qwen/qwen3-32b,agent,0.0,0.6073954446733865,0.6323765619669958,0.6996317727511836,easy,large,3256,1377,1879,0.001508,12.864
805408191704,groq:qwen/qwen3-32b,bypass7,0.0,0.9407828398569988,0.956551071920553,0.9690248565965583,easy,large,6696,4685,2011,0.002545,10.519
805408191704,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8029150242918691,0.7709929050026111,0.8823529411764706,easy,large,5801,3752,2049,0.0,46.601
805408191704,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9407828398569988,0.956551071920553,0.9690248565965583,easy,large,11077,9738,1339,0.0,32.317
805408191704,openai/gpt-5-nano,agent,0.0,0.9411495095792464,0.9404340390880216,0.9706109822119104,easy,large,6190,3749,2441,0.001164,62.875
805408191704,openai/gpt-5-nano,bypass7,0.0,0.6302135851132094,0.5193090200880358,0.7679481241315423,easy,large,12123,10365,1758,0.001221,57.08
805716461390,groq:qwen/qwen3-32b,agent,0.0,0.7599060534889006,0.8405601854720258,0.7963483146067416,easy,large,2275,1005,1270,0.001041,30.502
805716461390,groq:qwen/qwen3-32b,bypass7,0.0,0.9647792706333972,0.962145600698764,0.9826689774696707,easy,large,6777,3987,2790,0.002802,12.433
805716461390,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7245681381957774,0.6572201428787093,0.8456243854473944,easy,large,5263,3217,2046,0.0,46.849
805716461390,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9595969289827256,0.9591494517098113,0.9804602692140686,easy,large,8372,7838,534,0.0,14.561
805716461390,openai/gpt-5-nano,agent,0.0,0.9626679462571976,1.0,0.9659284497444632,easy,large,6058,3213,2845,0.001299,62.032
805716461390,openai/gpt-5-nano,bypass7,0.0,0.9595969289827256,0.9591494517098113,0.9804602692140686,easy,large,9619,8601,1018,0.000837,35.44
806238159980,groq:qwen/qwen3-32b,agent,0.0,0.7894049472002909,0.8402263718461828,0.8409798334155387,hard,medium,8577,4263,4314,0.0037819999999999998,79.152
806238159980,groq:qwen/qwen3-32b,bypass7,0.0,0.9991327120015703,0.9978789664418473,0.9985162627641577,hard,medium,21623,16535,5088,0.007797,47.256
806238159980,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3761751107255794,0.19517095916442043,0.5524582057956315,hard,medium,17620,13522,4098,0.0,194.678
806238159980,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9991327120015703,0.9978789664418473,0.9985162627641577,hard,medium,38998,36882,2116,0.0,112.25
806238159980,openai/gpt-5-nano,agent,0.0,0.4993287589498806,0.4989313726775505,0.4994684244099511,hard,medium,18147,13514,4633,0.002528,256.91
806238159980,openai/gpt-5-nano,bypass7,0.0,0.9991327120015703,0.9978789664418473,0.9985162627641577,hard,medium,62982,54286,8696,0.006193,232.562
806634099773,groq:qwen/qwen3-32b,agent,0.0,0.6767459708365311,0.6291588644340125,0.7361419068736142,easy,medium,1324,600,724,0.000601,4.625
806634099773,groq:qwen/qwen3-32b,bypass7,0.0,0.9950606196677144,0.9899118136092088,0.996996996996997,easy,medium,3440,2453,987,0.001294,5.749
806634099773,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9923664122137404,0.9903685747516136,0.995004995004995,easy,medium,2102,1261,841,0.0,19.471
806634099773,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9901234567901236,0.9899118136092088,0.996996996996997,easy,medium,3996,3702,294,0.0,7.611
806634099773,openai/gpt-5-nano,agent,0.0,0.9898967220475976,0.9899118136092088,0.996996996996997,easy,medium,2100,1257,843,0.0004,28.327
806634099773,openai/gpt-5-nano,bypass7,0.0,0.9950606196677144,0.9899118136092088,0.996996996996997,easy,medium,5114,4389,725,0.000509,25.447
807318569422,groq:qwen/qwen3-32b,agent,0.0,0.0096300050684237,0.0164461018303347,0.0218579234972677,easy,medium,501,172,329,0.000244,4.721
807318569422,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,2584,1581,1003,0.00105,6.037
807318569422,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5625,0.4149132666831217,0.2,easy,medium,317,304,13,0.0,1.575
807318569422,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8333333333333334,0.78089666561908,0.25,easy,medium,2024,1745,279,0.0,7.185
807318569422,openai/gpt-5-nano,agent,0.0,0.7916666666666666,0.78089666561908,0.25,easy,medium,311,300,11,1.9e-05,7.334
807318569422,openai/gpt-5-nano,bypass7,0.0,0.8333333333333334,0.78089666561908,0.25,easy,medium,2941,2315,626,0.000366,24.807
807337690904,groq:qwen/qwen3-32b,agent,0.0,0.4875583203732504,0.5553812051138263,0.565068493150685,easy,large,636,290,346,0.000288,3.734
807337690904,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,large,2206,1242,964,0.000929,6.173
807337690904,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9053468208092486,0.7648939945918315,0.9565217391304348,easy,large,952,580,372,0.0,9.172
807337690904,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,large,2304,1947,357,0.0,8.694
807337690904,openai/gpt-5-nano,agent,1.0,0.9992025518341308,1.0,1.0,easy,large,889,578,311,0.000153,11.277
807337690904,openai/gpt-5-nano,bypass7,0.0,0.0,0.0,0.0,easy,large,3056,2386,670,0.000387,27.829
807360726924,groq:qwen/qwen3-32b,agent,0.0,0.8452494075440377,0.8788354412694376,0.8941852642314969,hard,medium,43380,27742,15638,0.017271,851.508
807360726924,groq:qwen/qwen3-32b,bypass7,0.0,0.9822568062730683,0.9835010849316271,0.989834233560967,hard,medium,165921,156220,9701,0.051027,595.928
807360726924,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.386208019750499,0.2705592566576715,0.47939632353690415,hard,medium,71742,63559,8183,0.0,777.072
807360726924,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9822568062730683,0.9835010849316271,0.989834233560967,hard,medium,318499,308898,9601,0.0,1039.364
807360726924,openai/gpt-5-nano,agent,0.0,0.8920106110349846,0.8986913368265431,0.9386622394773924,hard,medium,101593,63545,38048,0.018396,1417.772
807360726924,openai/gpt-5-nano,bypass7,0.0,0.9822568062730683,0.9835010849316271,0.989834233560967,hard,medium,372972,355080,17892,0.02491,1113.58
808812997580,groq:qwen/qwen3-32b,agent,0.0,0.8822323690174644,0.9002410069462178,0.9208363952167814,medium,medium,11302,5929,5373,0.004889,80.017
808812997580,groq:qwen/qwen3-32b,bypass7,0.0,0.9788421428437212,0.98168297906216,0.9893586005830904,medium,medium,16264,14028,2236,0.005387,49.781
808812997580,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1630808545820101,0.0054082607533895,0.2904461747620813,medium,medium,17914,15865,2049,0.0,50.471
808812997580,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9788421428437212,0.98168297906216,0.9893586005830904,medium,medium,36516,34548,1968,0.0,63.895
808812997580,openai/gpt-5-nano,agent,0.0,0.992809931282416,0.9951120801935464,0.9972551285755562,medium,medium,27581,15881,11700,0.005474,129.931
808812997580,openai/gpt-5-nano,bypass7,0.0,0.9788421428437212,0.98168297906216,0.9893586005830904,medium,medium,41034,37112,3922,0.003424,127.341
809478793683,groq:qwen/qwen3-32b,agent,0.0,0.7227877994283867,0.7842849932488185,0.8069968227875295,hard,medium,23347,15158,8189,0.009226999999999999,138.524
809478793683,groq:qwen/qwen3-32b,bypass7,0.0,0.816923024554175,0.7986951680532286,0.892606761791189,hard,medium,51625,47404,4221,0.016238000000000002,85.158
809478793683,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5373769030885289,0.4595116981728233,0.596257980158909,hard,medium,33353,29255,4098,0.0,192.974
809478793683,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.816923024554175,0.7986951680532286,0.892606761791189,hard,medium,86470,83450,3020,0.0,170.79
809478793683,openai/gpt-5-nano,agent,0.0,0.8384365343135178,0.919540798098857,0.8930986231972872,hard,medium,43322,29247,14075,0.007092,356.974
809478793683,openai/gpt-5-nano,bypass7,0.0,0.816923024554175,0.7986951680532286,0.892606761791189,hard,medium,95386,89688,5698,0.006764000000000001,337.794
809670489924,groq:qwen/qwen3-32b,agent,0.0,0.8810059727416124,0.934404892778602,0.9093931837073982,easy,medium,10810,5931,4879,0.004599,53.716
809670489924,groq:qwen/qwen3-32b,bypass7,0.0,0.9932512901945216,0.9923818526669176,0.9960229080496342,easy,medium,16146,14345,1801,0.005223,28.24
809670489924,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1489631183954328,0.0044671790078873,0.2270299876762974,easy,medium,18209,16160,2049,0.0,49.527
809670489924,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9932512901945216,0.9923818526669176,0.9960229080496342,easy,medium,35677,34452,1225,0.0,43.177
809670489924,openai/gpt-5-nano,agent,0.0,0.9138736081967525,0.9710034096843392,0.9564448730311798,easy,medium,28208,16156,12052,0.005629,146.215
809670489924,openai/gpt-5-nano,bypass7,0.0,0.9932512901945216,0.9923818526669176,0.9960229080496342,easy,medium,41483,38057,3426,0.003273,90.115
809988552721,groq:qwen/qwen3-32b,agent,0.0,0.7098542887186421,0.721098236935252,0.7629168193477465,easy,medium,2641,1254,1387,0.001182,29.734
809988552721,groq:qwen/qwen3-32b,bypass7,0.0,0.9735533693007512,0.9820838367497186,1.0,easy,medium,6045,3908,2137,0.002394,10.552
809988552721,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9906907859938644,0.995999748327852,0.9990403071017274,easy,medium,4879,2963,1916,0.0,43.525
809988552721,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.999788426954406,0.99899787007077,1.0,easy,medium,7488,7150,338,0.0,8.972
809988552721,openai/gpt-5-nano,agent,0.0,0.9935620052770447,0.9989973258109008,0.9980787704130644,easy,medium,4882,2959,1923,0.000917,52.142
809988552721,openai/gpt-5-nano,bypass7,0.0,0.9735533693007512,0.9820838367497186,1.0,easy,medium,9255,8070,1185,0.000878,42.075
809992357823,groq:qwen/qwen3-32b,agent,0.0,0.8771514339430577,0.8880385423538891,0.9135057212361474,medium,medium,14303,6962,7341,0.00635,109.049
809992357823,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,medium,medium,19465,17085,2380,0.006359,65.038
809992357823,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1116310160427807,0.0003769101119174,0.2176148046607265,medium,medium,20241,18193,2048,0.0,52.1
809992357823,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,medium,medium,38703,37968,735,0.0,58.619
809992357823,openai/gpt-5-nano,agent,0.0,0.9248731079488808,0.9183934060826192,0.9604,medium,medium,33591,18189,15402,0.00707,146.763
809992357823,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,medium,medium,51989,46615,5374,0.00448,105.302
810423546133,groq:qwen/qwen3-32b,agent,0.0,0.6616967830807876,0.6512979022935792,0.6961554361306325,easy,medium,2188,943,1245,0.001008,7.32
810423546133,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,6734,4325,2409,0.002676,11.435
810423546133,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9744123408423114,0.9839313133723188,0.9856972586412396,easy,medium,3878,2320,1558,0.0,35.742
810423546133,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.99743558432043,0.9958502685941436,0.9988137603795968,easy,medium,7248,6374,874,0.0,20.533
810423546133,openai/gpt-5-nano,agent,1.0,0.9998775710088148,1.0,1.0,easy,medium,3888,2316,1572,0.000745,24.298
810423546133,openai/gpt-5-nano,bypass7,1.0,1.0,1.0,1.0,easy,medium,8396,7145,1251,0.000858,33.057
810651792051,groq:qwen/qwen3-32b,agent,0.0,0.8156186176502204,0.8712964139535054,0.884264913104744,easy,medium,16649,9974,6675,0.006831,119.747
810651792051,groq:qwen/qwen3-32b,bypass7,0.0,0.9984628614425454,0.9985418212458907,0.9983957464362652,easy,medium,24241,21680,2561,0.007798,62.471
810651792051,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0909491561861765,9.665822147037503e-05,0.1612040133779264,easy,medium,32006,29965,2041,0.0,50.88
810651792051,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8997997375871832,0.911947699273578,0.9403810694529808,easy,medium,65714,63255,2459,0.0,102.724
810651792051,openai/gpt-5-nano,agent,0.0,0.8807223602982442,0.9161441765691102,0.9271188693456204,easy,medium,52470,30045,22425,0.010472,222.671
810651792051,openai/gpt-5-nano,bypass7,0.0,0.8997997375871832,0.911947699273578,0.9403810694529808,easy,medium,65097,63126,1971,0.003945,117.019
810893186987,groq:qwen/qwen3-32b,agent,0.0,0.1115910727141828,0.112786086103771,0.1491053677932405,easy,large,1139,303,836,0.000581,6.147
810893186987,groq:qwen/qwen3-32b,bypass7,0.0,0.995176848874598,0.9858647170225876,0.9733333333333334,easy,large,4318,1856,2462,0.001991,10.29
810893186987,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9825396825396824,0.953018688645808,0.986842105263158,easy,large,792,630,162,0.0,5.485
810893186987,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.995176848874598,0.9858647170225876,0.9733333333333334,easy,large,2611,2365,246,0.0,7.329
810893186987,openai/gpt-5-nano,agent,1.0,0.9983922829581994,1.0,1.0,easy,large,786,626,160,9.5e-05,11.13
810893186987,openai/gpt-5-nano,bypass7,1.0,0.9983922829581994,1.0,1.0,easy,large,5470,4252,1218,0.0007,69.379
811202524573,groq:qwen/qwen3-32b,agent,0.0,0.4693025462596868,0.5229179299382375,0.5958785590687431,easy,large,5141,1550,3591,0.002568,23.648
811202524573,groq:qwen/qwen3-32b,bypass7,0.0,0.9770403114072704,0.982736309197638,0.9873150105708244,easy,large,7260,5088,2172,0.002757,11.701
811202524573,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5266213630665699,0.5323630401700155,0.7028795811518324,easy,large,5878,3829,2049,0.0,46.352
811202524573,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9770403114072704,0.982736309197638,0.9873150105708244,easy,large,9874,9193,681,0.0,17.065
811202524573,openai/gpt-5-nano,agent,0.0,0.9110641947614964,0.982296671326816,0.9566825145272057,easy,large,7097,3825,3272,0.0015,52.302
811202524573,openai/gpt-5-nano,bypass7,0.0,0.9770403114072704,0.982736309197638,0.9873150105708244,easy,large,11599,10271,1328,0.001045,43.521
811999205349,groq:qwen/qwen3-32b,agent,0.0,0.5828982480566192,0.6256683725756861,0.6909770920991117,easy,large,1732,708,1024,0.000809,7.855
811999205349,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,large,4724,3122,1602,0.001851,9.327
811999205349,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9950258654994032,0.9914844534646584,0.9986486486486488,easy,large,3877,2294,1583,0.0,35.649
811999205349,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9986072423398328,0.9891091667795402,0.9905277401894452,easy,large,6410,5917,493,0.0,12.314
811999205349,openai/gpt-5-nano,agent,1.0,0.9998010346199762,1.0,1.0,easy,large,3873,2291,1582,0.000747,38.848
811999205349,openai/gpt-5-nano,bypass7,0.0,0.9986072423398328,0.9891091667795412,0.9905277401894452,easy,large,7575,6641,934,0.000706,34.732
812018592255,groq:qwen/qwen3-32b,agent,0.0,0.7004752348404344,0.719176623511834,0.7955349371240625,hard,medium,9692,5421,4271,0.004092,262.126
